NAME,DATE,PRCP,TAVG,TMAX,TMIN
"BROOME AIRPORT, AS",29-09-69,0.01,76,87,60
"BROOME AIRPORT, AS",30-09-69,0.02,76,95,62
"BROOME AIRPORT, AS",01-10-69,0,74,85,64
"BROOME AIRPORT, AS",02-10-69,0.01,77,85,63
"BROOME AIRPORT, AS",03-10-69,0.01,73,85,66
"BROOME AIRPORT, AS",04-10-69,0.01,76,102,58
"BROOME AIRPORT, AS",05-10-69,0,78,97,57
"BROOME AIRPORT, AS",06-10-69,0,77,87,57
"BROOME AIRPORT, AS",07-10-69,0,76,87,63
"BROOME AIRPORT, AS",08-10-69,0,78,88,63
"BROOME AIRPORT, AS",09-10-69,0.02,80,88,68
"BROOME AIRPORT, AS",10-10-69,0,80,86,71
"BROOME AIRPORT, AS",11-10-69,0,80,87,75
"BROOME AIRPORT, AS",12-10-69,0,81,88,73
"BROOME AIRPORT, AS",13-10-69,0,81,90,76
"BROOME AIRPORT, AS",14-10-69,0,86,99,77
"BROOME AIRPORT, AS",15-10-69,0,80,87,78
"BROOME AIRPORT, AS",16-10-69,0,81,98,72
"BROOME AIRPORT, AS",17-10-69,0,81,89,72
"BROOME AIRPORT, AS",18-10-69,0,83,96,72
"BROOME AIRPORT, AS",19-10-69,0,84,98,74
"BROOME AIRPORT, AS",20-10-69,0.02,81,98,73
"BROOME AIRPORT, AS",21-10-69,0,83,92,71
"BROOME AIRPORT, AS",22-10-69,0,81,92,76
"BROOME AIRPORT, AS",23-10-69,0,81,88,73
"BROOME AIRPORT, AS",24-10-69,0,80,87,75
"BROOME AIRPORT, AS",25-10-69,0,80,86,75
"BROOME AIRPORT, AS",26-10-69,0,80,85,75
"BROOME AIRPORT, AS",27-10-69,0,79,85,74
"BROOME AIRPORT, AS",28-10-69,0,79,85,75
"BROOME AIRPORT, AS",29-10-69,0,81,87,76
"BROOME AIRPORT, AS",30-10-69,0,82,89,78
"BROOME AIRPORT, AS",31-10-69,0,83,89,79
"BROOME AIRPORT, AS",01-11-69,0,82,89,79
"BROOME AIRPORT, AS",02-11-69,0,81,86,78
"BROOME AIRPORT, AS",03-11-69,0,79,86,77
"BROOME AIRPORT, AS",04-11-69,0,80,91,74
"BROOME AIRPORT, AS",05-11-69,0,84,103,74
"BROOME AIRPORT, AS",06-11-69,0,89,107,66
"BROOME AIRPORT, AS",07-11-69,0,86,105,71
"BROOME AIRPORT, AS",08-11-69,0,82,92,75
"BROOME AIRPORT, AS",09-11-69,0,85,96,72
"BROOME AIRPORT, AS",10-11-69,0,83,90,72
"BROOME AIRPORT, AS",11-11-69,0,84,90,75
"BROOME AIRPORT, AS",12-11-69,0,85,92,79
"BROOME AIRPORT, AS",13-11-69,0,83,91,79
"BROOME AIRPORT, AS",14-11-69,0,83,91,78
"BROOME AIRPORT, AS",15-11-69,0,83,89,78
"BROOME AIRPORT, AS",16-11-69,0,83,91,75
"BROOME AIRPORT, AS",17-11-69,0,83,98,74
"BROOME AIRPORT, AS",18-11-69,0,84,93,74
"BROOME AIRPORT, AS",19-11-69,0,85,92,78
"BROOME AIRPORT, AS",20-11-69,0,85,89,76
"BROOME AIRPORT, AS",21-11-69,0,85,91,79
"BROOME AIRPORT, AS",22-11-69,0,82,94,78
"BROOME AIRPORT, AS",23-11-69,0,83,91,74
"BROOME AIRPORT, AS",24-11-69,0,83,90,78
"BROOME AIRPORT, AS",25-11-69,0,84,92,78
"BROOME AIRPORT, AS",26-11-69,0,85,92,79
"BROOME AIRPORT, AS",27-11-69,0,85,91,80
"BROOME AIRPORT, AS",28-11-69,0,83,91,80
"BROOME AIRPORT, AS",29-11-69,0,85,91,78
"BROOME AIRPORT, AS",30-11-69,0,85,92,79
"BROOME AIRPORT, AS",01-12-69,0,85,92,81
"BROOME AIRPORT, AS",02-12-69,0,85,94,79
"BROOME AIRPORT, AS",03-12-69,0,85,95,79
"BROOME AIRPORT, AS",04-12-69,0,83,92,80
"BROOME AIRPORT, AS",05-12-69,0,85,93,75
"BROOME AIRPORT, AS",06-12-69,0,85,91,80
"BROOME AIRPORT, AS",07-12-69,0,84,91,81
"BROOME AIRPORT, AS",08-12-69,0,84,92,81
"BROOME AIRPORT, AS",09-12-69,0,83,92,80
"BROOME AIRPORT, AS",10-12-69,0,83,89,80
"BROOME AIRPORT, AS",11-12-69,0,83,88,78
"BROOME AIRPORT, AS",12-12-69,0,82,88,79
"BROOME AIRPORT, AS",13-12-69,0,81,88,79
"BROOME AIRPORT, AS",14-12-69,0,83,87,78
"BROOME AIRPORT, AS",15-12-69,0,82,89,78
"BROOME AIRPORT, AS",16-12-69,0,83,89,78
"BROOME AIRPORT, AS",17-12-69,0,83,90,79
"BROOME AIRPORT, AS",18-12-69,0,83,90,80
"BROOME AIRPORT, AS",19-12-69,0,83,90,80
"BROOME AIRPORT, AS",20-12-69,0,84,92,80
"BROOME AIRPORT, AS",21-12-69,0,83,90,81
"BROOME AIRPORT, AS",22-12-69,0,84,90,80
"BROOME AIRPORT, AS",23-12-69,0.12,85,90,80
"BROOME AIRPORT, AS",24-12-69,0,84,94,82
"BROOME AIRPORT, AS",25-12-69,0,84,92,79
"BROOME AIRPORT, AS",26-12-69,0,85,92,77
"BROOME AIRPORT, AS",27-12-69,0,85,93,81
"BROOME AIRPORT, AS",28-12-69,0,84,92,82
"BROOME AIRPORT, AS",29-12-69,0,84,91,80
"BROOME AIRPORT, AS",30-12-69,0,85,92,81
"BROOME AIRPORT, AS",31-12-69,0,85,93,80
"BROOME AIRPORT, AS",01-01-70,0,87,106,81
"BROOME AIRPORT, AS",02-01-70,0,89,105,74
"BROOME AIRPORT, AS",03-01-70,0,85,101,75
"BROOME AIRPORT, AS",04-01-70,0,86,93,71
"BROOME AIRPORT, AS",05-01-70,0,86,93,80
"BROOME AIRPORT, AS",06-01-70,0,85,93,81
"BROOME AIRPORT, AS",07-01-70,0,86,92,82
"BROOME AIRPORT, AS",08-01-70,0,87,92,82
"BROOME AIRPORT, AS",09-01-70,0,87,93,83
"BROOME AIRPORT, AS",10-01-70,0,87,92,83
"BROOME AIRPORT, AS",11-01-70,0,87,93,82
"BROOME AIRPORT, AS",12-01-70,0,87,92,82
"BROOME AIRPORT, AS",13-01-70,0,88,93,83
"BROOME AIRPORT, AS",14-01-70,0,88,95,83
"BROOME AIRPORT, AS",15-01-70,0,88,94,83
"BROOME AIRPORT, AS",16-01-70,0,86,93,81
"BROOME AIRPORT, AS",17-01-70,0,88,93,78
"BROOME AIRPORT, AS",18-01-70,0,89,100,84
"BROOME AIRPORT, AS",19-01-70,0,89,96,84
"BROOME AIRPORT, AS",20-01-70,0,89,100,83
"BROOME AIRPORT, AS",21-01-70,0.13,87,97,77
"BROOME AIRPORT, AS",22-01-70,0,87,96,78
"BROOME AIRPORT, AS",23-01-70,0.01,90,95,84
"BROOME AIRPORT, AS",24-01-70,0,90,96,85
"BROOME AIRPORT, AS",25-01-70,0,89,95,85
"BROOME AIRPORT, AS",26-01-70,0,90,97,83
"BROOME AIRPORT, AS",27-01-70,0,85,96,78
"BROOME AIRPORT, AS",28-01-70,0,91,103,78
"BROOME AIRPORT, AS",29-01-70,0.01,92,104,80
"BROOME AIRPORT, AS",30-01-70,0,87,98,83
"BROOME AIRPORT, AS",31-01-70,0.27,79,87,77
"BROOME AIRPORT, AS",01-02-70,1.21,82,89,75
"BROOME AIRPORT, AS",02-02-70,0.02,85,90,78
"BROOME AIRPORT, AS",03-02-70,0,87,92,83
"BROOME AIRPORT, AS",04-02-70,0,86,92,83
"BROOME AIRPORT, AS",05-02-70,0,86,91,83
"BROOME AIRPORT, AS",06-02-70,0,86,91,82
"BROOME AIRPORT, AS",07-02-70,0,87,92,84
"BROOME AIRPORT, AS",08-02-70,0,86,93,84
"BROOME AIRPORT, AS",09-02-70,0.06,84,93,75
"BROOME AIRPORT, AS",10-02-70,0.85,86,97,75
"BROOME AIRPORT, AS",11-02-70,0,90,101,79
"BROOME AIRPORT, AS",12-02-70,0.06,78,84,79
"BROOME AIRPORT, AS",13-02-70,0.5,84,91,76
"BROOME AIRPORT, AS",14-02-70,0,84,94,80
"BROOME AIRPORT, AS",15-02-70,0,84,91,76
"BROOME AIRPORT, AS",16-02-70,0,84,90,78
"BROOME AIRPORT, AS",17-02-70,0,84,89,79
"BROOME AIRPORT, AS",18-02-70,0,86,91,80
"BROOME AIRPORT, AS",19-02-70,0,90,102,83
"BROOME AIRPORT, AS",20-02-70,0,89,103,83
"BROOME AIRPORT, AS",21-02-70,0,86,97,79
"BROOME AIRPORT, AS",22-02-70,0,86,92,82
"BROOME AIRPORT, AS",23-02-70,0,86,93,81
"BROOME AIRPORT, AS",24-02-70,0,89,105,81
"BROOME AIRPORT, AS",25-02-70,0,86,94,79
"BROOME AIRPORT, AS",26-02-70,0,85,92,81
"BROOME AIRPORT, AS",27-02-70,0,85,94,80
"BROOME AIRPORT, AS",28-02-70,0,85,92,78
"BROOME AIRPORT, AS",01-03-70,0.01,89,103,81
"BROOME AIRPORT, AS",02-03-70,0,87,93,84
"BROOME AIRPORT, AS",03-03-70,0,86,93,83
"BROOME AIRPORT, AS",04-03-70,0,86,92,82
"BROOME AIRPORT, AS",05-03-70,0,87,94,82
"BROOME AIRPORT, AS",06-03-70,0,88,94,83
"BROOME AIRPORT, AS",07-03-70,0,87,93,84
"BROOME AIRPORT, AS",08-03-70,0,85,93,84
"BROOME AIRPORT, AS",09-03-70,0,85,93,75
"BROOME AIRPORT, AS",10-03-70,0,85,92,79
"BROOME AIRPORT, AS",11-03-70,0,85,96,80
"BROOME AIRPORT, AS",12-03-70,0.47,83,95,74
"BROOME AIRPORT, AS",13-03-70,0.21,84,97,76
"BROOME AIRPORT, AS",14-03-70,0,84,100,72
"BROOME AIRPORT, AS",15-03-70,0,85,98,71
"BROOME AIRPORT, AS",16-03-70,0,84,94,72
"BROOME AIRPORT, AS",17-03-70,0,85,94,78
"BROOME AIRPORT, AS",18-03-70,0,84,95,76
"BROOME AIRPORT, AS",19-03-70,0,85,95,81
"BROOME AIRPORT, AS",20-03-70,0,89,108,82
"BROOME AIRPORT, AS",21-03-70,0,93,105,79
"BROOME AIRPORT, AS",22-03-70,0,89,104,81
"BROOME AIRPORT, AS",23-03-70,0,87,102,69
"BROOME AIRPORT, AS",24-03-70,0,84,98,71
"BROOME AIRPORT, AS",25-03-70,0,87,101,74
"BROOME AIRPORT, AS",26-03-70,0,87,102,74
"BROOME AIRPORT, AS",27-03-70,0,85,96,72
"BROOME AIRPORT, AS",28-03-70,0,87,101,74
"BROOME AIRPORT, AS",29-03-70,0,87,101,73
"BROOME AIRPORT, AS",30-03-70,0,86,93,80
"BROOME AIRPORT, AS",31-03-70,0,83,92,78
"BROOME AIRPORT, AS",01-04-70,0,83,92,74
"BROOME AIRPORT, AS",02-04-70,0,81,92,71
"BROOME AIRPORT, AS",03-04-70,0,86,93,70
"BROOME AIRPORT, AS",04-04-70,0,85,94,80
"BROOME AIRPORT, AS",05-04-70,0,87,95,74
"BROOME AIRPORT, AS",06-04-70,0,86,92,74
"BROOME AIRPORT, AS",07-04-70,0,86,92,83
"BROOME AIRPORT, AS",08-04-70,0,85,92,81
"BROOME AIRPORT, AS",09-04-70,0.04,86,94,76
"BROOME AIRPORT, AS",10-04-70,0,82,93,79
"BROOME AIRPORT, AS",11-04-70,0,85,101,70
"BROOME AIRPORT, AS",12-04-70,0,86,98,72
"BROOME AIRPORT, AS",13-04-70,0,83,92,74
"BROOME AIRPORT, AS",14-04-70,0,87,97,75
"BROOME AIRPORT, AS",15-04-70,0,87,96,77
"BROOME AIRPORT, AS",16-04-70,0,87,96,76
"BROOME AIRPORT, AS",17-04-70,0,86,92,82
"BROOME AIRPORT, AS",18-04-70,0,85,96,79
"BROOME AIRPORT, AS",19-04-70,0.01,80,92,76
"BROOME AIRPORT, AS",20-04-70,0.2,77,82,71
"BROOME AIRPORT, AS",21-04-70,2.97,76,83,73
"BROOME AIRPORT, AS",22-04-70,0,78,88,69
"BROOME AIRPORT, AS",23-04-70,0,77,86,66
"BROOME AIRPORT, AS",24-04-70,0,80,89,67
"BROOME AIRPORT, AS",25-04-70,0,84,91,73
"BROOME AIRPORT, AS",26-04-70,0,81,91,78
"BROOME AIRPORT, AS",27-04-70,0,83,93,74
"BROOME AIRPORT, AS",28-04-70,0,83,95,73
"BROOME AIRPORT, AS",29-04-70,0,81,91,74
"BROOME AIRPORT, AS",30-04-70,0,84,93,72
"BROOME AIRPORT, AS",01-05-70,0,83,90,79
"BROOME AIRPORT, AS",02-05-70,0,84,96,78
"BROOME AIRPORT, AS",03-05-70,0,81,94,73
"BROOME AIRPORT, AS",04-05-70,0,81,88,72
"BROOME AIRPORT, AS",05-05-70,0,70,75,68
"BROOME AIRPORT, AS",06-05-70,0.3,68,76,67
"BROOME AIRPORT, AS",07-05-70,0.66,75,85,64
"BROOME AIRPORT, AS",08-05-70,0.12,77,83,70
"BROOME AIRPORT, AS",09-05-70,0,79,85,73
"BROOME AIRPORT, AS",10-05-70,0,78,85,75
"BROOME AIRPORT, AS",11-05-70,0.01,80,88,72
"BROOME AIRPORT, AS",12-05-70,0,80,90,73
"BROOME AIRPORT, AS",13-05-70,0,80,88,73
"BROOME AIRPORT, AS",14-05-70,0,80,88,75
"BROOME AIRPORT, AS",15-05-70,0,78,87,70
"BROOME AIRPORT, AS",16-05-70,0,77,87,70
"BROOME AIRPORT, AS",17-05-70,0,78,93,63
"BROOME AIRPORT, AS",18-05-70,0,78,91,68
"BROOME AIRPORT, AS",19-05-70,0,73,86,67
"BROOME AIRPORT, AS",20-05-70,0,77,87,59
"BROOME AIRPORT, AS",21-05-70,0,73,88,71
"BROOME AIRPORT, AS",22-05-70,0,71,83,61
"BROOME AIRPORT, AS",23-05-70,0,71,83,58
"BROOME AIRPORT, AS",24-05-70,0,73,88,61
"BROOME AIRPORT, AS",25-05-70,0,75,89,61
"BROOME AIRPORT, AS",26-05-70,0,76,92,62
"BROOME AIRPORT, AS",27-05-70,0,76,92,65
"BROOME AIRPORT, AS",28-05-70,0,75,92,63
"BROOME AIRPORT, AS",29-05-70,0,75,93,62
"BROOME AIRPORT, AS",30-05-70,0,75,88,61
"BROOME AIRPORT, AS",31-05-70,0,78,89,65
"BROOME AIRPORT, AS",01-06-70,0,78,89,71
"BROOME AIRPORT, AS",02-06-70,0,79,93,72
"BROOME AIRPORT, AS",03-06-70,0,76,87,68
"BROOME AIRPORT, AS",04-06-70,0,73,88,54
"BROOME AIRPORT, AS",05-06-70,0,74,89,59
"BROOME AIRPORT, AS",06-06-70,0,72,88,61
"BROOME AIRPORT, AS",07-06-70,0,72,87,59
"BROOME AIRPORT, AS",08-06-70,0,72,86,61
"BROOME AIRPORT, AS",09-06-70,0,72,89,62
"BROOME AIRPORT, AS",10-06-70,0,76,95,61
"BROOME AIRPORT, AS",11-06-70,0,74,94,59
"BROOME AIRPORT, AS",12-06-70,0,74,94,59
"BROOME AIRPORT, AS",13-06-70,0,74,93,56
"BROOME AIRPORT, AS",14-06-70,0,74,92,58
"BROOME AIRPORT, AS",15-06-70,0,73,91,59
"BROOME AIRPORT, AS",16-06-70,0,73,92,57
"BROOME AIRPORT, AS",17-06-70,0,71,89,56
"BROOME AIRPORT, AS",18-06-70,0,71,90,55
"BROOME AIRPORT, AS",19-06-70,0,70,87,54
"BROOME AIRPORT, AS",20-06-70,0,74,87,53
"BROOME AIRPORT, AS",21-06-70,0,67,86,54
"BROOME AIRPORT, AS",22-06-70,0,69,89,51
"BROOME AIRPORT, AS",23-06-70,0,69,87,50
"BROOME AIRPORT, AS",24-06-70,0,70,87,55
"BROOME AIRPORT, AS",25-06-70,0,74,,56
"BROOME AIRPORT, AS",26-06-70,0,74,,58
"BROOME AIRPORT, AS",27-06-70,0,75,90,58
"BROOME AIRPORT, AS",28-06-70,0,76,90,57
"BROOME AIRPORT, AS",29-06-70,0,72,89,60
"BROOME AIRPORT, AS",30-06-70,0,72,87,57
"BROOME AIRPORT, AS",01-07-70,0,72,93,56
"BROOME AIRPORT, AS",02-07-70,0,73,93,54
"BROOME AIRPORT, AS",03-07-70,0,75,91,55
"BROOME AIRPORT, AS",04-07-70,0,77,89,58
"BROOME AIRPORT, AS",05-07-70,0,72,89,64
"BROOME AIRPORT, AS",06-07-70,0,70,87,57
"BROOME AIRPORT, AS",07-07-70,0,70,87,55
"BROOME AIRPORT, AS",08-07-70,0,70,88,54
"BROOME AIRPORT, AS",09-07-70,0,74,91,54
"BROOME AIRPORT, AS",10-07-70,0,75,89,58
"BROOME AIRPORT, AS",11-07-70,0,71,84,62
"BROOME AIRPORT, AS",12-07-70,0,68,82,58
"BROOME AIRPORT, AS",13-07-70,0,63,79,53
"BROOME AIRPORT, AS",14-07-70,0,62,79,48
"BROOME AIRPORT, AS",15-07-70,0,66,82,47
"BROOME AIRPORT, AS",16-07-70,0,69,87,51
"BROOME AIRPORT, AS",17-07-70,0,70,86,51
"BROOME AIRPORT, AS",18-07-70,0,71,83,55
"BROOME AIRPORT, AS",19-07-70,0,70,85,52
"BROOME AIRPORT, AS",20-07-70,0,69,85,56
"BROOME AIRPORT, AS",21-07-70,0,67,85,55
"BROOME AIRPORT, AS",22-07-70,0,67,87,51
"BROOME AIRPORT, AS",23-07-70,0,67,88,48
"BROOME AIRPORT, AS",24-07-70,0,67,82,50
"BROOME AIRPORT, AS",25-07-70,0,67,82,56
"BROOME AIRPORT, AS",26-07-70,0,68,86,54
"BROOME AIRPORT, AS",27-07-70,0,69,91,50
"BROOME AIRPORT, AS",28-07-70,0,69,90,52
"BROOME AIRPORT, AS",29-07-70,0,69,90,50
"BROOME AIRPORT, AS",30-07-70,0,69,89,52
"BROOME AIRPORT, AS",31-07-70,0,67,83,52
"BROOME AIRPORT, AS",01-08-70,0,69,86,52
"BROOME AIRPORT, AS",02-08-70,0,72,91,55
"BROOME AIRPORT, AS",03-08-70,0,75,94,54
"BROOME AIRPORT, AS",04-08-70,0,71,85,58
"BROOME AIRPORT, AS",05-08-70,0,76,92,57
"BROOME AIRPORT, AS",06-08-70,0,73,86,61
"BROOME AIRPORT, AS",07-08-70,0,70,81,59
"BROOME AIRPORT, AS",08-08-70,0,71,87,58
"BROOME AIRPORT, AS",09-08-70,0,69,87,53
"BROOME AIRPORT, AS",10-08-70,0,70,88,49
"BROOME AIRPORT, AS",11-08-70,0,71,92,53
"BROOME AIRPORT, AS",12-08-70,0,73,94,51
"BROOME AIRPORT, AS",13-08-70,0,72,89,54
"BROOME AIRPORT, AS",14-08-70,0,78,92,54
"BROOME AIRPORT, AS",15-08-70,0,72,84,65
"BROOME AIRPORT, AS",16-08-70,0,69,86,58
"BROOME AIRPORT, AS",17-08-70,0,72,89,57
"BROOME AIRPORT, AS",18-08-70,0,68,88,57
"BROOME AIRPORT, AS",19-08-70,0,69,87,56
"BROOME AIRPORT, AS",20-08-70,0,69,86,53
"BROOME AIRPORT, AS",21-08-70,0,70,80,54
"BROOME AIRPORT, AS",22-08-70,0,74,85,58
"BROOME AIRPORT, AS",23-08-70,0,68,83,61
"BROOME AIRPORT, AS",24-08-70,0,69,89,52
"BROOME AIRPORT, AS",25-08-70,0,70,88,51
"BROOME AIRPORT, AS",26-08-70,0,69,85,53
"BROOME AIRPORT, AS",27-08-70,0,74,83,54
"BROOME AIRPORT, AS",28-08-70,0,74,85,62
"BROOME AIRPORT, AS",29-08-70,0,81,95,62
"BROOME AIRPORT, AS",30-08-70,0,80,92,68
"BROOME AIRPORT, AS",31-08-70,0,77,92,71
"BROOME AIRPORT, AS",01-09-70,0,70,89,65
"BROOME AIRPORT, AS",02-09-70,0,68,88,49
"BROOME AIRPORT, AS",03-09-70,0,69,90,50
"BROOME AIRPORT, AS",04-09-70,0,73,93,53
"BROOME AIRPORT, AS",05-09-70,0,75,94,55
"BROOME AIRPORT, AS",06-09-70,0,74,87,59
"BROOME AIRPORT, AS",07-09-70,0,74,83,64
"BROOME AIRPORT, AS",08-09-70,0,75,83,64
"BROOME AIRPORT, AS",09-09-70,0,77,86,71
"BROOME AIRPORT, AS",10-09-70,0,83,98,72
"BROOME AIRPORT, AS",11-09-70,0,77,96,72
"BROOME AIRPORT, AS",12-09-70,0,76,89,64
"BROOME AIRPORT, AS",13-09-70,0,75,85,64
"BROOME AIRPORT, AS",14-09-70,0,74,89,66
"BROOME AIRPORT, AS",15-09-70,0,78,96,57
"BROOME AIRPORT, AS",16-09-70,0,77,89,64
"BROOME AIRPORT, AS",17-09-70,0,78,87,66
"BROOME AIRPORT, AS",18-09-70,0,78,88,73
"BROOME AIRPORT, AS",19-09-70,0,80,92,72
"BROOME AIRPORT, AS",20-09-70,0,77,84,74
"BROOME AIRPORT, AS",21-09-70,0,76,84,72
"BROOME AIRPORT, AS",22-09-70,0,75,83,71
"BROOME AIRPORT, AS",23-09-70,0,76,84,68
"BROOME AIRPORT, AS",24-09-70,0,77,82,69
"BROOME AIRPORT, AS",25-09-70,0,77,84,73
"BROOME AIRPORT, AS",26-09-70,0,79,90,72
"BROOME AIRPORT, AS",27-09-70,0,78,92,66
"BROOME AIRPORT, AS",28-09-70,0,76,95,59
"BROOME AIRPORT, AS",29-09-70,0,78,99,59
"BROOME AIRPORT, AS",30-09-70,0,81,101,60
"BROOME AIRPORT, AS",01-10-70,0,76,93,62
"BROOME AIRPORT, AS",02-10-70,0,77,86,63
"BROOME AIRPORT, AS",03-10-70,0,77,85,64
"BROOME AIRPORT, AS",04-10-70,0,77,84,67
"BROOME AIRPORT, AS",05-10-70,0,78,85,73
"BROOME AIRPORT, AS",06-10-70,0,79,87,72
"BROOME AIRPORT, AS",07-10-70,0,81,87,71
"BROOME AIRPORT, AS",08-10-70,0,88,104,75
"BROOME AIRPORT, AS",09-10-70,0,83,103,77
"BROOME AIRPORT, AS",10-10-70,0,80,99,68
"BROOME AIRPORT, AS",11-10-70,0,83,100,71
"BROOME AIRPORT, AS",12-10-70,0,79,96,73
"BROOME AIRPORT, AS",13-10-70,0,83,106,67
"BROOME AIRPORT, AS",14-10-70,0,86,105,65
"BROOME AIRPORT, AS",15-10-70,0,85,106,66
"BROOME AIRPORT, AS",16-10-70,0,81,91,69
"BROOME AIRPORT, AS",17-10-70,0,82,88,71
"BROOME AIRPORT, AS",18-10-70,0,81,89,77
"BROOME AIRPORT, AS",19-10-70,0,80,95,75
"BROOME AIRPORT, AS",20-10-70,0,88,106,69
"BROOME AIRPORT, AS",21-10-70,0,88,105,71
"BROOME AIRPORT, AS",22-10-70,0,87,100,78
"BROOME AIRPORT, AS",23-10-70,0.04,84,91,78
"BROOME AIRPORT, AS",24-10-70,0,87,97,76
"BROOME AIRPORT, AS",25-10-70,0,86,104,81
"BROOME AIRPORT, AS",26-10-70,0,83,90,74
"BROOME AIRPORT, AS",27-10-70,0,83,88,72
"BROOME AIRPORT, AS",28-10-70,0,86,96,81
"BROOME AIRPORT, AS",29-10-70,0,89,105,81
"BROOME AIRPORT, AS",30-10-70,0,85,93,82
"BROOME AIRPORT, AS",31-10-70,0,83,90,80
"BROOME AIRPORT, AS",01-11-70,0,82,88,77
"BROOME AIRPORT, AS",02-11-70,0,80,87,77
"BROOME AIRPORT, AS",03-11-70,0,80,86,75
"BROOME AIRPORT, AS",04-11-70,0,80,86,76
"BROOME AIRPORT, AS",05-11-70,0,81,86,77
"BROOME AIRPORT, AS",06-11-70,0,81,86,78
"BROOME AIRPORT, AS",07-11-70,0,81,88,78
"BROOME AIRPORT, AS",08-11-70,0,81,87,77
"BROOME AIRPORT, AS",09-11-70,0,82,88,78
"BROOME AIRPORT, AS",10-11-70,0,82,91,77
"BROOME AIRPORT, AS",11-11-70,0,82,88,76
"BROOME AIRPORT, AS",12-11-70,0,82,87,78
"BROOME AIRPORT, AS",13-11-70,0,82,87,79
"BROOME AIRPORT, AS",14-11-70,0,83,89,77
"BROOME AIRPORT, AS",15-11-70,0,87,99,80
"BROOME AIRPORT, AS",16-11-70,0,83,98,75
"BROOME AIRPORT, AS",17-11-70,1.2,83,90,69
"BROOME AIRPORT, AS",18-11-70,0.24,84,96,72
"BROOME AIRPORT, AS",19-11-70,0,86,103,78
"BROOME AIRPORT, AS",20-11-70,0,84,90,72
"BROOME AIRPORT, AS",21-11-70,0,84,90,79
"BROOME AIRPORT, AS",22-11-70,0,84,90,79
"BROOME AIRPORT, AS",23-11-70,0,85,91,80
"BROOME AIRPORT, AS",24-11-70,0,85,92,80
"BROOME AIRPORT, AS",25-11-70,0,88,103,78
"BROOME AIRPORT, AS",26-11-70,0,85,92,80
"BROOME AIRPORT, AS",27-11-70,0,85,90,78
"BROOME AIRPORT, AS",28-11-70,0.01,85,92,80
"BROOME AIRPORT, AS",29-11-70,0,86,94,79
"BROOME AIRPORT, AS",30-11-70,0.41,85,91,78
"BROOME AIRPORT, AS",01-12-70,0,86,91,83
"BROOME AIRPORT, AS",02-12-70,0,92,103,83
"BROOME AIRPORT, AS",03-12-70,0,85,95,85
"BROOME AIRPORT, AS",04-12-70,1.27,73,81,75
"BROOME AIRPORT, AS",05-12-70,8.27,75,82,69
"BROOME AIRPORT, AS",06-12-70,0.02,80,88,71
"BROOME AIRPORT, AS",07-12-70,0.16,81,89,74
"BROOME AIRPORT, AS",08-12-70,0,85,99,78
"BROOME AIRPORT, AS",09-12-70,0.99,84,97,76
"BROOME AIRPORT, AS",10-12-70,0,85,92,77
"BROOME AIRPORT, AS",11-12-70,0,84,89,80
"BROOME AIRPORT, AS",12-12-70,0,85,90,81
"BROOME AIRPORT, AS",13-12-70,0,85,90,81
"BROOME AIRPORT, AS",14-12-70,0,87,91,81
"BROOME AIRPORT, AS",15-12-70,0.01,87,96,81
"BROOME AIRPORT, AS",16-12-70,0,87,94,82
"BROOME AIRPORT, AS",17-12-70,0,87,92,81
"BROOME AIRPORT, AS",18-12-70,0,85,90,83
"BROOME AIRPORT, AS",19-12-70,0,86,94,80
"BROOME AIRPORT, AS",20-12-70,0,87,96,82
"BROOME AIRPORT, AS",21-12-70,0,86,91,81
"BROOME AIRPORT, AS",22-12-70,0,88,94,83
"BROOME AIRPORT, AS",23-12-70,0.01,87,93,84
"BROOME AIRPORT, AS",24-12-70,0,85,92,84
"BROOME AIRPORT, AS",25-12-70,0.01,86,92,74
"BROOME AIRPORT, AS",26-12-70,0,86,91,83
"BROOME AIRPORT, AS",27-12-70,0,85,91,83
"BROOME AIRPORT, AS",28-12-70,0,83,90,80
"BROOME AIRPORT, AS",29-12-70,0.1,83,87,78
"BROOME AIRPORT, AS",30-12-70,0.1,84,88,79
"BROOME AIRPORT, AS",31-12-70,0.03,83,89,80
"BROOME AIRPORT, AS",01-01-71,0,84,89,81
"BROOME AIRPORT, AS",02-01-71,0.07,82,87,76
"BROOME AIRPORT, AS",03-01-71,0.02,83,89,77
"BROOME AIRPORT, AS",04-01-71,0,84,90,79
"BROOME AIRPORT, AS",05-01-71,0,84,90,80
"BROOME AIRPORT, AS",06-01-71,0,84,89,80
"BROOME AIRPORT, AS",07-01-71,0,84,90,81
"BROOME AIRPORT, AS",08-01-71,0,85,92,80
"BROOME AIRPORT, AS",09-01-71,0,86,91,82
"BROOME AIRPORT, AS",10-01-71,0,87,97,81
"BROOME AIRPORT, AS",11-01-71,0,85,96,78
"BROOME AIRPORT, AS",12-01-71,0.05,86,96,78
"BROOME AIRPORT, AS",13-01-71,0.19,86,94,74
"BROOME AIRPORT, AS",14-01-71,0,87,94,83
"BROOME AIRPORT, AS",15-01-71,0,87,92,82
"BROOME AIRPORT, AS",16-01-71,0,88,97,81
"BROOME AIRPORT, AS",17-01-71,0,87,93,85
"BROOME AIRPORT, AS",18-01-71,0,86,93,84
"BROOME AIRPORT, AS",19-01-71,0,86,95,82
